------- test 1 [length 80 bytes] ----
7
-15 0 5 10
20 40 21 41
20 42 21 43
20 44 21 45
20 46 21 47
20 48 21 49
20 50 21 51
20 52 21 53
20 54 21 55
20 56 21 57
20 58 21 59
20 60 21 61
20 62 21 63
20 64 21 65
20 66 21 67
20 68 21 69
22 -70 23 -69
22 -68 23 -67
22 -66 23 -65
22 -64 23 -63
22 -62 23 -61
22 -60 23 -59
22 -58 23 -57
22 -56 23 -55
22 -54 23 -53
22 -52 23 -51
22 -50 23 -49
22 -48 23 -47
22 -46 23 -45
22 -44 23 -43
22 -42 23 -41
22 -40 23 -39
22 -38 23 -37
22 -36 23 -35
22 -34 23 -33
22 -32 23 -31
22 -30 23 -29
22 -28 23 -27
22 -26 23 -25
22 -24 23 -23
22 -22 23 -21
22 -20 23 -19
22 -18 23 -17
22 -16 23 -15
22 -14 23 -13
22 -12 23 -11
22 -10 23 -9
22 -8 23 -7
22 -6 23 -5
22 -4 23 -3
22 -2 23 -1
22 0 23 1
22 2 23 3
22 4 23 5
22 6 23 7
22 8 23 9
22 10 23 11
22 12 23 13
22 14 23 15
22 16 23 17
22 18 23 19
22 20 23 21
22 22 23 23
22 24 23 25
22 26 23 27
22 28 23 29
22 30 23 31
22 32 23 33
22 34 23 35
22 36 23 37
22 38 23 39
22 40 23 41
22 42 23 43
22 44 23 45
22 46 23 47
22 48 23 49
22 50 23 51
22 52 23 53
22 54 23 55
22 56 23 57
22 58 23 59
22 60 23 61
22 62 23 63
22 64 23 65
22 66 23 67
22 68 23 69
24 -70 25 -69
24 -68 25 -67
24 -66 25 -65
24 -64 25 -63
24 -62 25 -61
24 -60 25 -59
24 -58 25 -57
24 -56 25 -55
24 -54 25 -53
24 -52 25 -51
24 -50 25 -49
24 -48 25 -47
24 -46 25 -45
24 -44 25 -43
24 -42 25 -41
24 -40 25 -39
24 -38 25 -37
24 -36 25 -35
24 -34 25 -33
24 -32 25 -31
24 -30 25 -29
24 -28 25 -27
24 -26 25 -25
24 -24 25 -23
24 -22 25 -21
24 -20 25 -19
24 -18 25 -17
24 -16 25 -15
24 -14 25 -13
24 -12 25 -11
24 -10 25 -9
24 -8 25 -7
24 -6 25 -5
24 -4 25 -3
24 -2 25 -1
24 0 25 1
24 2 25 3
24 4 25 5
24 6 25 7
24 8 25 9
24 10 25 11
24 12 25 13
24 14 25 15
24 16 25 17
24 18 25 19
24 20 25 21
24 22 25 23
24 24 25 25
24 26 25 27
24 28 25 29
24 30 25 31
24 32 25 33
24 34 25 35
24 36 25 37
24 38 25 39
24 40 25 41
24 42 25 43
24 44 25 45
24 46 25 47
24 48 25 49
24 50 25 51
24 52 25 53
24 54 25 55
24 56 25 57
24 58 25 59
24 60 25 61
24 62 25 63
24 64 25 65
24 66 25 67
24 68 25 69
26 -70 27 -69
26 -68 27 -67
26 -66 27 -65
26 -64 27 -63
26 -62 27 -61
26 -60 27 -59
26 -58 27 -57
26 -56 27 -55
26 -54 27 -53
26 -52 27 -51
26 -50 27 -49
26 -48 27 -47
26 -46 27 -45
26 -44 27 -43
26 -42 27 -41
26 -40 27 -39
26 -38 27 -37
26 -36 27 -35
26 -34 27 -33
26 -32 27 -31
26 -30 27 -29
26 -28 27 -27
26 -26 27 -25
26 -24 27 -23
26 -22 27 -21
26 -20 27 -19
26 -18 27 -17
26 -16 27 -15
26 -14 27 -13
26 -12 27 -11
26 -10 27 -9
26 -8 27 -7
26 -6 27 -5
26 -4 27 -3
26 -2 27 -1
26 0 27 1
26 2 27 3
26 4 27 5
26 6 27 7
26 8 27 9
26 10 27 11
26 12 27 13
26 14 27 15
26 16 27 17
26 18 27 19
26 20 27 21
26 22 27 23
26 24 27 25
26 26 27 27
26 28 27 29
26 30 27 31
26 32 27 33
26 34 27 35
26 36 27 37
26 38 27 39
26 40 27 41
26 42 27 43
26 44 27 45
26 46 27 47
26 48 27 49
26 50 27 51
26 52 27 53
26 54 27 55
26 56 27 57
26 58 27 59
26 60 27 61
26 62 27 63
26 64 27 65
26 66 27 67
26 68 27 69
28 -70 29 -69
28 -68 29 -67
28 -66 29 -65
28 -64 29 -63
28 -62 29 -61
28 -60 29 -59
28 -58 29 -57
28 -56 29 -55
28 -54 29 -53
28 -52 29 -51
28 -50 29 -49
28 -48 29 -47
28 -46 29 -45
28 -44 29 -43
28 -42 29 -41
28 -40 29 -39
28 -38 29 -37
28 -36 29 -35
28 -34 29 -33
28 -32 29 -31
28 -30 29 -29
28 -28 29 -27
28 -26 29 -25
28 -24 29 -23
28 -22 29 -21
28 -20 29 -19
28 -18 29 -17
28 -16 29 -15
28 -14 29 -13
28 -12 29 -11
28 -10 29 -9
28 -8 29 -7
28 -6 29 -5
28 -4 29 -3
28 -2 29 -1
28 0 29 1
28 2 29 3
28 4 29 5
28 6 29 7
28 8 29 9
28 10 29 11
28 12 29 13
28 14 29 15
28 16 29 17
28 18 29 19
28 20 29 21
28 22 29 23
28 24 29 25
28 26 29 27
28 28 29 29
28 30 29 31
28 32 29 33
28 34 29 35
28 36 29 37
28 38 29 39
28 40 29 41
28 42 29 43
28 44 29 45
28 46 29 47
28 48 29 49
28 50 29 51
28 52 29 53
28 54 29 55
28 56 29 57
28 58 29 59
28 60 29 61
28 62 29 63
28 64 29 65
28 66 29 67
28 68 29 69
30 -70 31 -69
30 -68 31 -67
30 -66 31 -65
30 -64 31 -63
30 -62 31 -61
30 -60 31 -59
30 -58 31 -57
30 -56 31 -55
30 -54 31 -53
30 -52 31 -51
30 -50 31 -49
30 -48 31 -47
30 -46 31 -45
30 -44 31 -43
30 -42 31 -41
30 -40 31 -39
30 -38 31 -37
30 -36 31 -35
30 -34 31 -33
30 -32 31 -31
30 -30 31 -29
30 -28 31 -27
30 -26 31 -25
30 -24 31 -23
30 -22 31 -21
30 -20 31 -19
30 -18 31 -17
30 -16 31 -15
30 -14 31 -13
30 -12 31 -11
30 -10 31 -9
30 -8 31 -7
30 -6 31 -5
30 -4 31 -3
30 -2 31 -1
30 0 31 1
30 2 31 3
30 4 31 5
30 6 31 7
30 8 31 9
30 10 31 11
30 12 31 13
30 14 31 15
30 16 31 17
30 18 31 19
30 20 31 21
30 22 31 23
30 24 31 25
30 26 31 27
30 28 31 29
30 30 31 31
30 32 31 33
30 34 31 35
30 36 31 37
30 38 31 39
30 40 31 41
30 42 31 43
30 44 31 45
30 46 31 47
30 48 31 49
30 50 31 51
30 52 31 53
30 54 31 55
30 56 31 57
30 58 31 59
30 60 31 61
30 62 31 63
30 64 31 65
30 66 31 67
30 68 31 69
32 -70 33 -69
32 -68 33 -67
32 -66 33 -65
32 -64 33 -63
32 -62 33 -61
32 -60 33 -59
32 -58 33 -57
32 -56 33 -55
32 -54 33 -53
32 -52 33 -51
32 -50 33 -49
32 -48 33 -47
32 -46 33 -45
32 -44 33 -43
32 -42 33 -41
32 -40 33 -39
32 -38 33 -37
32 -36 33 -35
32 -34 33 -33
32 -32 33 -31
32 -30 33 -29
32 -28 33 -27
32 -26 33 -25
32 -24 33 -23
32 -22 33 -21
32 -20 33 -19
32 -18 33 -17
32 -16 33 -15
32 -14 33 -13
32 -12 33 -11
32 -10 33 -9
32 -8 33 -7
32 -6 33 -5
32 -4 33 -3
32 -2 33 -1
32 0 33 1
32 2 33 3
32 4 33 5
32 6 33 7
32 8 33 9
32 10 33 11
32 12 33 13
32 14 33 15
32 16 33 17
32 18 33 19
32 20 33 21
32 22 33 23
32 24 33 25
32 26 33 27
32 28 33 29
32 30 33 31
32 32 33 33
32 34 33 35
32 36 33 37
32 38 33 39
32 40 33 41
32 42 33 43
32 44 33 45
32 46 33 47
32 48 33 49
32 50 33 51
32 52 33 53
32 54 33 55
32 56 33 57
32 58 33 59
32 60 33 61
32 62 33 63
32 64 33 65
32 66 33 67
32 68 33 69
34 -70 35 -69
34 -68 35 -67
34 -66 35 -65
34 -64 35 -63
34 -62 35 -61
34 -60 35 -59
34 -58 35 -57
34 -56 35 -55
34 -54 35 -53
34 -52 35 -51
34 -50 35 -49
34 -48 35 -47
34 -46 35 -45
34 -44 35 -43
34 -42 35 -41
34 -40 35 -39
34 -38 35 -37
34 -36 35 -35
34 -34 35 -33
34 -32 35 -31
34 -30 35 -29
34 -28 35 -27
34 -26 35 -25
34 -24 35 -23
34 -22 35 -21
34 -20 35 -19
34 -18 35 -17
34 -16 35 -15
34 -14 35 -13
34 -12 35 -11
34 -10 35 -9
34 -8 35 -7
34 -6 35 -5
34 -4 35 -3
34 -2 35 -1
34 0 35 1
34 2 35 3
34 4 35 5
34 6 35 7
34 8 35 9
34 10 35 11
34 12 35 13
34 14 35 15
34 16 35 17
34 18 35 19
34 20 35 21
34 22 35 23
34 24 35 25
34 26 35 27
34 28 35 29
34 30 35 31
34 32 35 33
34 34 35 35
34 36 35 37
34 38 35 39
34 40 35 41
34 42 35 43
34 44 35 45
34 46 35 47
34 48 35 49
34 50 35 51
34 52 35 53
34 54 35 55
34 56 35 57
34 58 35 59
34 60 35 61
34 62 35 63
34 64 35 65
34 66 35 67
34 68 35 69
36 -70 37 -69
36 -68 37 -67
36 -66 37 -65
36 -64 37 -63
36 -62 37 -61
36 -60 37 -59
36 -58 37 -57
36 -56 37 -55
36 -54 37 -53
36 -52 37 -51
36 -50 37 -49
36 -48 37 -47
36 -46 37 -45
36 -44 37 -43
36 -42 37 -41
36 -40 37 -39
36 -38 37 -37
36 -36 37 -35
36 -34 37 -33
36 -32 37 -31
36 -30 37 -29
36 -28 37 -27
36 -26 37 -25
36 -24 37 -23
36 -22 37 -21
36 -20 37 -19
36 -18 37 -17
36 -16 37 -15
36 -14 37 -13
36 -12 37 -11
36 -10 37 -9
36 -8 37 -7
36 -6 37 -5
36 -4 37 -3
36 -2 37 -1
36 0 37 1
36 2 37 3
36 4 37 5
36 6 37 7
36 8 37 9
36 10 37 11
36 12 37 13
36 14 37 15
36 16 37 17
36 18 37 19
36 20 37 21
36 22 37 23
36 24 37 25
36 26 37 27
36 28 37 29
36 30 37 31
36 32 37 33
36 34 37 35
36 36 37 37
36 38 37 39
36 40 37 41
36 42 37 43
36 44 37 45
36 46 37 47
36 48 37 49
36 50 37 51
36 52 37 53
36 54 37 55
36 56 37 57
36 58 37 59
36 60 37 61
36 62 37 63
36 64 37 65
36 66 37 67
36 68 37 69
38 -70 39 -69
38 -68 39 -67
38 -66 39 -65
38 -64 39 -63
38 -62 39 -61
38 -60 39 -59
38 -58 39 -57
38 -56 39 -55
38 -54 39 -53
38 -52 39 -51
38 -50 39 -49
38 -48 39 -47
38 -46 39 -45
38 -44 39 -43
38 -42 39 -41
38 -40 39 -39
38 -38 39 -37
38 -36 39 -35
38 -34 39 -33
38 -32 39 -31
38 -30 39 -29
38 -28 39 -27
38 -26 39 -25
38 -24 39 -23
38 -22 39 -21
38 -20 39 -19
38 -18 39 -17
38 -16 39 -15
38 -14 39 -13
38 -12 39 -11
38 -10 39 -9
38 -8 39 -7
38 -6 39 -5
38 -4 39 -3
38 -2 39 -1
38 0 39 1
38 2 39 3
38 4 39 5
38 6 39 7
38 8 39 9
38 10 39 11
38 12 39 13
38 14 39 15
38 16 39 17
38 18 39 19
38 20 39 21
38 22 39 23
38 24 39 25
38 26 39 27
38 28 39 29
38 30 39 31
38 32 39 33
38 34 39 35
38 36 39 37
38 38 39 39
38 40 39 41
38 42 39 43
38 44 39 45
38 46 39 47
38 48 39 49
38 50 39 51
38 52 39 53
38 54 39 55
38 56 39 57
38 58 39 59
38 60 39 61
38 62 39 63
38 64 39 65
38 66 39 67
38 68 39 69
40 -70 41 -69
40 -68 41 -67
40 -66 41 -65
40 -64 41 -63
40 -62 41 -61
40 -60 41 -59
40 -58 41 -57
40 -56 41 -55
40 -54 41 -53
40 -52 41 -51
40 -50 41 -49
40 -48 41 -47
40 -46 41 -45
40 -44 41 -43
40 -42 41 -41
40 -40 41 -39
40 -38 41 -37
40 -36 41 -35
40 -34 41 -33
40 -32 41 -31
40 -30 41 -29
40 -28 41 -27
40 -26 41 -25
40 -24 41 -23
40 -22 41 -21
40 -20 41 -19
40 -18 41 -17
40 -16 41 -15
40 -14 41 -13
40 -12 41 -11
40 -10 41 -9
40 -8 41 -7
40 -6 41 -5
40 -4 41 -3
40 -2 41 -1
40 0 41 1
40 2 41 3
40 4 41 5
40 6 41 7
40 8 41 9
40 10 41 11
40 12 41 13
40 14 41 15
40 16 41 17
40 18 41 19
40 20 41 21
40 22 41 23
40 24 41 25
40 26 41 27
40 28 41 29
40 30 41 31
40 32 41 33
40 34 41 35
40 36 41 37
40 38 41 39
40 40 41 41
40 42 41 43
40 44 41 45
40 46 41 47
40 48 41 49
40 50 41 51
40 52 41 53
40 54 41 55
40 56 41 57
40 58 41 59
40 60 41 61
40 62 41 63
40 64 41 65
40 66 41 67
40 68 41 69
42 -70 43 -69
42 -68 43 -67
42 -66 43 -65
42 -64 43 -63
42 -62 43 -61
42 -60 43 -59
42 -58 43 -57
42 -56 43 -55
42 -54 43 -53
42 -52 43 -51
42 -50 43 -49
42 -48 43 -47
42 -46 43 -45
42 -44 43 -43
42 -42 43 -41
42 -40 43 -39
42 -38 43 -37
42 -36 43 -35
42 -34 43 -33
42 -32 43 -31
42 -30 43 -29
42 -28 43 -27
42 -26 43 -25
42 -24 43 -23
42 -22 43 -21
42 -20 43 -19
42 -18 43 -17
42 -16 43 -15
42 -14 43 -13
42 -12 43 -11
42 -10 43 -9
42 -8 43 -7
42 -6 43 -5
42 -4 43 -3
42 -2 43 -1
42 0 43 1
42 2 43 3
42 4 43 5
42 6 43 7
42 8 43 9
42 10 43 11
42 12 43 13
42 14 43 15
42 16 43 17
42 18 43 19
42 20 43 21
42 22 43 23
42 24 43 25
42 26 43 27
42 28 43 29
42 30 43 31
42 32 43 33
42 34 43 35
42 36 43 37
42 38 43 39
42 40 43 41
42 42 43 43
42 44 43 45
42 46 43 47
42 48 43 49
42 50 43 51
42 52 43 53
42 54 43 55
42 56 43 57
42 58 43 59
42 60 43 61
42 62 43 63
42 64 43 65
42 66 43 67
42 68 43 69
44 -70 45 -69
44 -68 45 -67
44 -66 45 -65
44 -64 45 -63
44 -62 45 -61
44 -60 45 -59
44 -58 45 -57
44 -56 45 -55
44 -54 45 -53
44 -52 45 -51
44 -50 45 -49
44 -48 45 -47
44 -46 45 -45
44 -44 45 -43
44 -42 45 -41
44 -40 45 -39
44 -38 45 -37
44 -36 45 -35
44 -34 45 -33
44 -32 45 -31
44 -30 45 -29
44 -28 45 -27
44 -26 45 -25
44 -24 45 -23
44 -22 45 -21
44 -20 45 -19
44 -18 45 -17
44 -16 45 -15
44 -14 45 -13
44 -12 45 -11
44 -10 45 -9
44 -8 45 -7
44 -6 45 -5
44 -4 45 -3
44 -2 45 -1
44 0 45 1
44 2 45 3
44 4 45 5
44 6 45 7
44 8 45 9
44 10 45 11
44 12 45 13
44 14 45 15
44 16 45 17
44 18 45 19
44 20 45 21
44 22 45 23
44 24 45 25
44 26 45 27
44 28 45 29
44 30 45 31
44 32 45 33
44 34 45 35
44 36 45 37
44 38 45 39
44 40 45 41
44 42 45 43
44 44 45 45
44 46 45 47
44 48 45 49
44 50 45 51
44 52 45 53
44 54 45 55
44 56 45 57
44 58 45 59
44 60 45 61
44 62 45 63
44 64 45 65
44 66 45 67
44 68 45 69
46 -70 47 -69
46 -68 47 -67
46 -66 47 -65
46 -64 47 -63
46 -62 47 -61
46 -60 47 -59
46 -58 47 -57
46 -56 47 -55
46 -54 47 -53
46 -52 47 -51
46 -50 47 -49
46 -48 47 -47
46 -46 47 -45
46 -44 47 -43
46 -42 47 -41
46 -40 47 -39
46 -38 47 -37
46 -36 47 -35
46 -34 47 -33
46 -32 47 -31
46 -30 47 -29
46 -28 47 -27
46 -26 47 -25
46 -24 47 -23
46 -22 47 -21
46 -20 47 -19
46 -18 47 -17
46 -16 47 -15
46 -14 47 -13
46 -12 47 -11
46 -10 47 -9
46 -8 47 -7
46 -6 47 -5
46 -4 47 -3
46 -2 47 -1
46 0 47 1
46 2 47 3
46 4 47 5
46 6 47 7
46 8 47 9
46 10 47 11
46 12 47 13
46 14 47 15
46 16 47 17
46 18 47 19
46 20 47 21
46 22 47 23
46 24 47 25
46 26 47 27
46 28 47 29
46 30 47 31
46 32 47 33
46 34 47 35
46 36 47 37
46 38 47 39
46 40 47 41
46 42 47 43
46 44 47 45
46 46 47 47
46 48 47 49
46 50 47 51
46 52 47 53
46 54 47 55
46 56 47 57
46 58 47 59
46 60 47 61
46 62 47 63
46 64 47 65
46 66 47 67
46 68 47 69
48 -70 49 -69
48 -68 49 -67
48 -66 49 -65
48 -64 49 -63
48 -62 49 -61
48 -60 49 -59
48 -58 49 -57
48 -56 49 -55
48 -54 49 -53
48 -52 49 -51
48 -50 49 -49
48 -48 49 -47
48 -46 49 -45
48 -44 49 -43
48 -42 49 -41
48 -40 49 -39
48 -38 49 -37
48 -36 49 -35
48 -34 49 -33
48 -32 49 -31
48 -30 49 -29
48 -28 49 -27
48 -26 49 -25
48 -24 49 -23
48 -22 49 -21
48 -20 49 -19
48 -18 49 -17
48 -16 49 -15
48 -14 49 -13
48 -12 49 -11
48 -10 49 -9
48 -8 49 -7
48 -6 49 -5
48 -4 49 -3
48 -2 49 -1
48 0 49 1
48 2 49 3
48 4 49 5
48 6 49 7
48 8 49 9
48 10 49 11
48 12 49 13
48 14 49 15
48 16 49 17
48 18 49 19
48 20 49 21
48 22 49 23
48 24 49 25
48 26 49 27
48 28 49 29
48 30 49 31
48 32 49 33
48 34 49 35
48 36 49 37
48 38 49 39
48 40 49 41
48 42 49 43
48 44 49 45
48 46 49 47
48 48 49 49
48 50 49 51
48 52 49 53
48 54 49 55
48 56 49 57
48 58 49 59
48 60 49 61
48 62 49 63
48 64 49 65
48 66 49 67
48 68 49 69
50 -70 51 -69
50 -68 51 -67
50 -66 51 -65
50 -64 51 -63
50 -62 51 -61
50 -60 51 -59
50 -58 51 -57
50 -56 51 -55
50 -54 51 -53
50 -52 51 -51
50 -50 51 -49
50 -48 51 -47
50 -46 51 -45
50 -44 51 -43
50 -42 51 -41
50 -40 51 -39
50 -38 51 -37
50 -36 51 -35
50 -34 51 -33
50 -32 51 -31
50 -30 51 -29
50 -28 51 -27
50 -26 51 -25
50 -24 51 -23
50 -22 51 -21
50 -20 51 -19
50 -18 51 -17
50 -16 51 -15
50 -14 51 -13
50 -12 51 -11
50 -10 51 -9
50 -8 51 -7
50 -6 51 -5
50 -4 51 -3
50 -2 51 -1
50 0 51 1
50 2 51 3
50 4 51 5
50 6 51 7
50 8 51 9
50 10 51 11
50 12 51 13
50 14 51 15
50 16 51 17
50 18 51 19
50 20 51 21
50 22 51 23
50 24 51 25
50 26 51 27
50 28 51 29
50 30 51 31
50 32 51 33
50 34 51 35
50 36 51 37
50 38 51 39
50 40 51 41
50 42 51 43
50 44 51 45
50 46 51 47
50 48 51 49
50 50 51 51
50 52 51 53
50 54 51 55
50 56 51 57
50 58 51 59
50 60 51 61
50 62 51 63
50 64 51 65
50 66 51 67
50 68 51 69
52 -70 53 -69
52 -68 53 -67
52 -66 53 -65
52 -64 53 -63
52 -62 53 -61
52 -60 53 -59
52 -58 53 -57
52 -56 53 -55
52 -54 53 -53
52 -52 53 -51
52 -50 53 -49
52 -48 53 -47
52 -46 53 -45
52 -44 53 -43
52 -42 53 -41
52 -40 53 -39
52 -38 53 -37
52 -36 53 -35
52 -34 53 -33
52 -32 53 -31
52 -30 53 -29
52 -28 53 -27
52 -26 53 -25
52 -24 53 -23
52 -22 53 -21
52 -20 53 -19
52 -18 53 -17
52 -16 53 -15
52 -14 53 -13
52 -12 53 -11
52 -10 53 -9
52 -8 53 -7
52 -6 53 -5
52 -4 53 -3
52 -2 53 -1
52 0 53 1
52 2 53 3
52 4 53 5
52 6 53 7
52 8 53 9
52 10 53 11
52 12 53 13
52 14 53 15
52 16 53 17
52 18 53 19
52 20 53 21
52 22 53 23
52 24 53 25
52 26 53 27
52 28 53 29
52 30 53 31
52 32 53 33
52 34 53 35
52 36 53 37
52 38 53 39
52 40 53 41
52 42 53 43
52 44 53 45
52 46 53 47
52 48 53 49
52 50 53 51
52 52 53 53
52 54 53 55
52 56 53 57
52 58 53 59
52 60 53 61
52 62 53 63
52 64 53 65
52 66 53 67
52 68 53 69
54 -70 55 -69
54 -68 55 -67
54 -66 55 -65
54 -64 55 -63
54 -62 55 -61
54 -60 55 -59
54 -58 55 -57
54 -56 55 -55
54 -54 55 -53
54 -52 55 -51
54 -50 55 -49
54 -48 55 -47
54 -46 55 -45
54 -44 55 -43
54 -42 55 -41
54 -40 55 -39
54 -38 55 -37
54 -36 55 -35
54 -34 55 -33
54 -32 55 -31
54 -30 55 -29
54 -28 55 -27
54 -26 55 -25
54 -24 55 -23
54 -22 55 -21
54 -20 55 -19
54 -18 55 -17
54 -16 55 -15
54 -14 55 -13
54 -12 55 -11
54 -10 55 -9
54 -8 55 -7
54 -6 55 -5
54 -4 55 -3
54 -2 55 -1
54 0 55 1
54 2 55 3
54 4 55 5
54 6 55 7
54 8 55 9
54 10 55 11
54 12 55 13
54 14 55 15
54 16 55 17
54 18 55 19
54 20 55 21
54 22 55 23
54 24 55 25
54 26 55 27
54 28 55 29
54 30 55 31
54 32 55 33
54 34 55 35
54 36 55 37
54 38 55 39
54 40 55 41
54 42 55 43
54 44 55 45
54 46 55 47
54 48 55 49
54 50 55 51
54 52 55 53
54 54 55 55
54 56 55 57
54 58 55 59
54 60 55 61
54 62 55 63
54 64 55 65
54 66 55 67
54 68 55 69
56 -70 57 -69
56 -68 57 -67
56 -66 57 -65
56 -64 57 -63
56 -62 57 -61
56 -60 57 -59
56 -58 57 -57
56 -56 57 -55
56 -54 57 -53
56 -52 57 -51
56 -50 57 -49
56 -48 57 -47
56 -46 57 -45
56 -44 57 -43
56 -42 57 -41
56 -40 57 -39
56 -38 57 -37
56 -36 57 -35
56 -34 57 -33
56 -32 57 -31
56 -30 57 -29
56 -28 57 -27
56 -26 57 -25
56 -24 57 -23
56 -22 57 -21
56 -20 57 -19
56 -18 57 -17
56 -16 57 -15
56 -14 57 -13
56 -12 57 -11
56 -10 57 -9
56 -8 57 -7
56 -6 57 -5
56 -4 57 -3
56 -2 57 -1
56 0 57 1
56 2 57 3
56 4 57 5
56 6 57 7
56 8 57 9
56 10 57 11
56 12 57 13
56 14 57 15
56 16 57 17
56 18 57 19
56 20 57 21
56 22 57 23
56 24 57 25
56 26 57 27
56 28 57 29
56 30 57 31
56 32 57 33
56 34 57 35
56 36 57 37
56 38 57 39
56 40 57 41
56 42 57 43
56 44 57 45
56 46 57 47
56 48 57 49
56 50 57 51
56 52 57 53
56 54 57 55
56 56 57 57
56 58 57 59
56 60 57 61
56 62 57 63
56 64 57 65
56 66 57 67
56 68 57 69
58 -70 59 -69
58 -68 59 -67
58 -66 59 -65
58 -64 59 -63
58 -62 59 -61
58 -60 59 -59
58 -58 59 -57
58 -56 59 -55
58 -54 59 -53
58 -52 59 -51
58 -50 59 -49
58 -48 59 -47
58 -46 59 -45
58 -44 59 -43
58 -42 59 -41
58 -40 59 -39
58 -38 59 -37
58 -36 59 -35
58 -34 59 -33
58 -32 59 -31
58 -30 59 -29
58 -28 59 -27
58 -26 59 -25
58 -24 59 -23
58 -22 59 -21
58 -20 59 -19
58 -18 59 -17
58 -16 59 -15
58 -14 59 -13
58 -12 59 -11
58 -10 59 -9
58 -8 59 -7
58 -6 59 -5
58 -4 59 -3
58 -2 59 -1
58 0 59 1
58 2 59 3
58 4 59 5
58 6 59 7
58 8 59 9
58 10 59 11
58 12 59 13
58 14 59 15
58 16 59 17
58 18 59 19
58 20 59 21
58 22 59 23
58 24 59 25
58 26 59 27
58 28 59 29
58 30 59 31
58 32 59 33
58 34 59 35
58 36 59 37
58 38 59 39
58 40 59 41
58 42 59 43
58 44 59 45
58 46 59 47
58 48 59 49
58 50 59 51
58 52 59 53
58 54 59 55
58 56 59 57
58 58 59 59
58 60 59 61
58 62 59 63
58 64 59 65
58 66 59 67
58 68 59 69
60 -70 61 -69
60 -68 61 -67
60 -66 61 -65
60 -64 61 -63
60 -62 61 -61
60 -60 61 -59
60 -58 61 -57
60 -56 61 -55
60 -54 61 -53
60 -52 61 -51
60 -50 61 -49
60 -48 61 -47
60 -46 61 -45
60 -44 61 -43
60 -42 61 -41
60 -40 61 -39
60 -38 61 -37
60 -36 61 -35
60 -34 61 -33
60 -32 61 -31
60 -30 61 -29
60 -28 61 -27
60 -26 61 -25
60 -24 61 -23
60 -22 61 -21
60 -20 61 -19
60 -18 61 -17
60 -16 61 -15
60 -14 61 -13
60 -12 61 -11
60 -10 61 -9
60 -8 61 -7
60 -6 61 -5
60 -4 61 -3
60 -2 61 -1
60 0 61 1
60 2 61 3
60 4 61 5
60 6 61 7
60 8 61 9
60 10 61 11
60 12 61 13
60 14 61 15
60 16 61 17
60 18 61 19
60 20 61 21
60 22 61 23
60 24 61 25
60 26 61 27
60 28 61 29
60 30 61 31
60 32 61 33
60 34 61 35
60 36 61 37
60 38 61 39
60 40 61 41
60 42 61 43
60 44 61 45
60 46 61 47
60 48 61 49
60 50 61 51
60 52 61 53
60 54 61 55
60 56 61 57
60 58 61 59
60 60 61 61
60 62 61 63
60 64 61 65
60 66 61 67
60 68 61 69
62 -70 63 -69
62 -68 63 -67
62 -66 63 -65
62 -64 63 -63
62 -62 63 -61
62 -60 63 -59
62 -58 63 -57
62 -56 63 -55
62 -54 63 -53
62 -52 63 -51
62 -50 63 -49
62 -48 63 -47
62 -46 63 -45
62 -44 63 -43
62 -42 63 -41
62 -40 63 -39
62 -38 63 -37
62 -36 63 -35
62 -34 63 -33
62 -32 63 -31
62 -30 63 -29
62 -28 63 -27
62 -26 63 -25
62 -24 63 -23
62 -22 63 -21
62 -20 63 -19
62 -18 63 -17
62 -16 63 -15
62 -14 63 -13
62 -12 63 -11
62 -10 63 -9
62 -8 63 -7
62 -6 63 -5
62 -4 63 -3
62 -2 63 -1
62 0 63 1
62 2 63 3
62 4 63 5
62 6 63 7
62 8 63 9
62 10 63 11
62 12 63 13
62 14 63 15
62 16 63 17
62 18 63 19
62 20 63 21
62 22 63 23
62 24 63 25
62 26 63 27
62 28 63 29
62 30 63 31
62 32 63 33
62 34 63 35
62 36 63 37
62 38 63 39
62 40 63 41
62 42 63 43
62 44 63 45
62 46 63 47
62 48 63 49
62 50 63 51
62 52 63 53
62 54 63 55
62 56 63 57
62 58 63 59
62 60 63 61
62 62 63 63
62 64 63 65
62 66 63 67
62 68 63 69
64 -70 65 -69
64 -68 65 -67
64 -66 65 -65
64 -64 65 -63
64 -62 65 -61
64 -60 65 -59
64 -58 65 -57
64 -56 65 -55
64 -54 65 -53
64 -52 65 -51
64 -50 65 -49
64 -48 65 -47
64 -46 65 -45
64 -44 65 -43
64 -42 65 -41
64 -40 65 -39
64 -38 65 -37
64 -36 65 -35
64 -34 65 -33
64 -32 65 -31
64 -30 65 -29
64 -28 65 -27
64 -26 65 -25
64 -24 65 -23
64 -22 65 -21
64 -20 65 -19
64 -18 65 -17
64 -16 65 -15
64 -14 65 -13
64 -12 65 -11
64 -10 65 -9
64 -8 65 -7
64 -6 65 -5
64 -4 65 -3
64 -2 65 -1
64 0 65 1
64 2 65 3
64 4 65 5
64 6 65 7
64 8 65 9
64 10 65 11
64 12 65 13
64 14 65 15
64 16 65 17
64 18 65 19
64 20 65 21
64 22 65 23
64 24 65 25
64 26 65 27
64 28 65 29
64 30 65 31
64 32 65 33
64 34 65 35
64 36 65 37
64 38 65 39
64 40 65 41
64 42 65 43
64 44 65 45
64 46 65 47
64 48 65 49
64 50 65 51
64 52 65 53
64 54 65 55
64 56 65 57
64 58 65 59
64 60 65 61
64 62 65 63
64 64 65 65
